Title,Summary,Enrollment,Stars,Rating,Link
"
Ucretsiz Video Duzenleme Programi Openshot Dersleri
","
Openshot Dersleri
","
3,625 students
",4.3, (47 ratings),https://www.udemy.com/course/ucretsiz-video-duzenleme-programi-openshot-dersleri/
"
De 0 a Profesional del 3D Con SketchUp Pro
","
De 0 a Profesional del 3D y la Visualización en tiempo real con SketchUp Pro
","
1,002 students
",3.8, (46 ratings),https://www.udemy.com/course/crea-conceptos-y-visualizaciones-3d-con-sketchup/
"
Apprendre Inkscape le logiciel gratuit de dessin vectoriel.
","
Apprendre à maitriser les outils d'Inkscape pour vos créations vectorielles: logos, affiches, ou illustrations.
","
207 students
",4.1, (46 ratings),https://www.udemy.com/course/apprendre-inkscape-le-logiciel-gratuit-de-dessin-vectoriel/
"
Powerpoint - verblüffende Effekte und Animationen
","
Erstelle in wenigen Minuten effektvolle Bilder und Animationen - und das nur mit Powerpoint!
","
480 students
",4.2, (46 ratings),https://www.udemy.com/course/powerpoint-verblueffende-effekte-und-animationen/
"
AutoCAD 2D ÇİZİM - İZOMETRİK ÇİZİM - 3D MODELLEME
","
Baştan Sona AutoCAD
","
2,531 students
",4.7, (46 ratings),https://www.udemy.com/course/autocad-2d-cizim-izometrik-cizim-3d-modelleme/
"
Makerlar için Autodesk Fusion 360 ve 3D Yazıcılar
","
Hayalinizi Tasarlayın ve Üretin
","
161 students
",4.4, (46 ratings),https://www.udemy.com/course/fusion-360-ve-3d-yazclar/
"
Certificação Ambiental AQUA-HQE: curso básico
","
Aprenda sobre Certificação Ambiental de Edificações e esteja preparado para participar de equipes de projetos e obras!
","
140 students
",4.7, (45 ratings),https://www.udemy.com/course/certificacao-ambiental-aqua-hqe-curso-basico/
"
Vero Machining Strategist |CAM do BÁSICO ao ESPECIALISTA
","
Aprenda tudo que precisa saber sobre programação CAM e torne-se um PROGRAMADOR ESPECIALISTA no assunto.
","
148 students
",4.3, (45 ratings),https://www.udemy.com/course/vero-machining-strategist-cam-do-basico-ao-especialista/
"
Davud Hoca ile Wordpress
","
WordPress kullanarak kısa süre içinde site yapabilirsiniz.
","
5,750 students
",4.4, (45 ratings),https://www.udemy.com/course/2010-ylnda-hazrlanan-turkiyenin-ilk-wordpress-egitim-set/
"
Photoshop & Illustratorで目指せクリエイター（グラフィックデザイナー入門）
","
実際のDM/名刺/チラシ作りを通じてPhotoshopとIllustratorの使い方が学べる初心者のためのDTP講座です。
","
392 students
",4.3, (45 ratings),https://www.udemy.com/course/jagxotyv/
"
Wordpress Fácil y Práctico 2019
","
Aprende a crear sitios web modernos de forma fácil y rápida. ¡Y sin saber programar!
","
775 students
",4.3, (45 ratings),https://www.udemy.com/course/wordpress-diegocmartin/
"
AFFINITY Photo | Initiation - Outils + Créations graphique
","
Comme Photoshop, retouche photo, photomontage, création, flyer, logo, visuels percutants.
","
227 students
",4.6, (45 ratings),https://www.udemy.com/course/affinity-photo-initiation-outils-creations-graphique/
"
Photoshop CC
","
Aprenda Photoshop já! Do básico ao avançado
","
153 students
",4.7, (45 ratings),https://www.udemy.com/course/cursophotoshop/
"
Der komplette Farb-Zeichenkurs - einfach Zeichnen lernen
","
Lerne auf einfachste Weise mit Farben richtig umzugehen und sie einzusetzen
","
368 students
",4.8, (46 ratings),https://www.udemy.com/course/der-komplette-farb-zeichenkurs-erstelle-kraftvolle-bilder/
"
Edita y crea audios profesionales con Adobe Audition CS6
","
Edita y Crea audios como los verdaderos expertos y profesionales!
","
197 students
",4.2, (45 ratings),https://www.udemy.com/course/edita-y-crea-audios-profesionales-con-adobe-audition-cs6/
"
Aprende a crear menúes de bebidas profesionales
","
Técnicas para crear menús de bebidas creativos!
","
2,664 students
",3.3, (45 ratings),https://www.udemy.com/course/aprende-a-crear-menues-de-bebidas-profesionales/
"
Rigging Personajes 3D en Maya 2017
","
Rig corporal con calidad comercial
","
278 students
",4.3, (45 ratings),https://www.udemy.com/course/rigging-personajes-3d-en-maya/
"
AutoCAD 2017 3D para Iniciante
","
CAD 3D Iniciante
","
229 students
",4.1, (45 ratings),https://www.udemy.com/course/autocad-3d-para-iniciante/
"
Curso de Canva 2020, ¡Desde Cero Hasta Experto!
","
Aprende cómo crear diseños profesionales desde cero con Canva, sin saber de diseño gráfico, de forma rápida y sencilla.
","
3,879 students
",4.7, (46 ratings),https://www.udemy.com/course/curso-de-canva-desde-cero-hasta-experto/
"
TYPO3 - Schnelleinstieg für Nutzer
","
Ich erklaere. Sie machen mit.
","
228 students
",3.6, (45 ratings),https://www.udemy.com/course/typo3-62-schnelleinstieg-fur-nutzer/
"
Curso de AutoCAD 2015 Desde Cero a Avanzado y 3D | 10 Horas
","
Incluye niveles Básico, Intermedio, Avanzado y 3D. Video tutoriales paso a paso, en formal secuencial con ejercicios.
","
259 students
",4.4, (44 ratings),https://www.udemy.com/course/autocad-2015-basico-avanzado-y-3d/
"
Curso Completo de Diseño Gráfico para Principiantes en Canva
","
Crearé Paso a Paso Ebooks, Infografías, Logos, Posters, Menús e Imágenes para YouTube, Facebook, Instagram y Pinterest
","
192 students
",4.0, (44 ratings),https://www.udemy.com/course/diseno-grafico-canva/
"
Sıfırdan İleri Seviyeye Komple Uygulamalı Wordpress Eğitimi
","
Hiçbir Kod Bilgisine İhtiyaç Duymadan, Adım Adım ve Uygulamalı Blog, Kişisel, Kurumsal, Haber Websitesi Oluşturun
","
2,011 students
",4.3, (44 ratings),https://www.udemy.com/course/sfrdan-ileri-seviyeye-komple-uygulamal-wordpress-egitimi/
"
Photoshop CC: Warstwy, Maski i Tryby Mieszania
","
Photoshop na każdy dzień - zrozum warstwy, maski i tryby mieszania!
","
1,908 students
",4.3, (44 ratings),https://www.udemy.com/course/photoshop-cc-warstwy-maski-i-tryby-mieszania/
"
Criação de Animação
","
Você aprenderá a fazer suas animações de forma simples e profissional.
","
3,455 students
",3.8, (44 ratings),https://www.udemy.com/course/animacao/
"
Autodesk Advance Steel اتوديسك ادفنس ستيل -Essential
","
Autodesk Advance Steel اتوديسك ادفنس ستيل -Essential
","
325 students
",4.2, (44 ratings),https://www.udemy.com/course/advance2020/
"
Creando un robot en Autodesk Maya y ZBrush
","
Aprender a crear asombrosos personajes 3D con Maya y ZBrush
","
285 students
",4.3, (44 ratings),https://www.udemy.com/course/creando-un-robot-en-maya-y-zbrush/
"
Illustrator 時間短縮テクニック　「Halloweenのカボチャ」と「Kawaii カメレオン」
","
Kawaii「Halloweenのカボチャ」と「カメレオン」を描いて、Illustratorの時短テクニックを身に付けよう
","
636 students
",4.2, (44 ratings),https://www.udemy.com/course/illustrator-quick-tip10kawaii/
"
Curso Unreal, Maya e Substance: Criando Assets para games.
","
Aprenda o fluxo completo de trabalho para produção de modelos para games com Maya, Unreal Engine 4 e Substance Painter
","
242 students
",4.9, (44 ratings),https://www.udemy.com/course/curso-unreal-maya-e-substance-criando-assets-para-games/
"
「商品修圖篇」James給所有Photoshop使用者的第二堂課
","
華人界的知名Photoshop教學書作者游閔州(James)所推出的線上課程。適合攝影師與廣告、美術相關從業人員的最佳Photoshop商品修圖課程
","
174 students
",4.9, (44 ratings),https://www.udemy.com/course/jamesphotoshop-2/
"
Nudging Design - Conversion zentriertes UX Design
","
Conversionrate verdoppeln mit conversion-zentriertem Design - Führe die Aufmerksamkeit der Besucher zum Conversion-Ziel
","
192 students
",4.0, (44 ratings),https://www.udemy.com/course/conversion-design/
"
Experiencia de Cliente y Experiencia de Usuario ( CX / UX )
","
Cómo mejorar Webs, Apps, Software y E-commerces mediante la Experiencia de Usuario y la Experiencia de Cliente
","
385 students
",3.8, (45 ratings),https://www.udemy.com/course/curso-de-cx-y-ux/
"
Blender 2.8 pour débutant - Création d'un sabre pour Unity
","
Découvrez la nouvelle version de Blender en créant un asset prêt à être importé pour un moteur de jeu.
","
181 students
",4.9, (44 ratings),https://www.udemy.com/course/blender-28-pour-debutant-creation-dun-sabre-pour-unity/
"
HTMLやCSSをサクサク書こう！ Emmet基礎講座
","
テキストエディタ用のプラグインである「Emmet」を使って、効率よく そして 手早くマークアップ（コーディング）をしよう！
","
254 students
",4.6, (44 ratings),https://www.udemy.com/course/emmet-basics/
"
AUTODESK INVENTOR TEMEL ARAÇ VE TEKNİKLERİ
","
3B Parametrik Mühendislik Tasarım Yazılımı
","
621 students
",4.0, (44 ratings),https://www.udemy.com/course/autodesk-inventor-temel-arac-ve-teknikleri/
"
Design Visiting cards in Photoshop - Basic course [ HINDI ]
","
Business Card Designing in Photoshop
","
5,232 students
",4.1, (44 ratings),https://www.udemy.com/course/design-visiting-cards-in-hindi/
"
Sıfırdan İleri Seviye After Effects 2020 Eğitimi
","
Sosyal Medyada ve Sinema, Dizi sektöründe fark yaratma zamanı.
","
152 students
",3.6, (43 ratings),https://www.udemy.com/course/after-effect-pro-egitimi-baslangictan-ileri-seviye/
"
Learn Photoshop cc skills for beginners
","
Learn to master the design through the Photoshop simple tricks tricks make the design dazzling
","
110 students
",4.8, (43 ratings),https://www.udemy.com/course/learn-photoshop-in-1-hour/
"
Curso Maya e Arnold Render 4 Fundamentos.
","
Aprenda a renderizar projetos realísticos com Arnold Render e Maya 2018.
","
150 students
",4.6, (43 ratings),https://www.udemy.com/course/curso-arnold-render-e-maya-fundamentos/
"
Introducción al Photoshop y al Fotomontaje
","
Curso completo para principiantes
","
110 students
",4.5, (43 ratings),https://www.udemy.com/course/introduccion-al-photoshop-y-al-fotomontaje/
"
Godot: Aprenda a criar jogos com modelos 3D
","
Desenvolva seus modelos com Blender e crie seus jogos na Godot
","
268 students
",4.6, (43 ratings),https://www.udemy.com/course/aprenda-de-uma-vez-faca-seu-jogo/
"
PROCREATE sur IPAD PRO: Le cours complet
","
Apprenez à utiliser PROCREATE sur IPAD PRO pour dessiner
","
302 students
",3.6, (43 ratings),https://www.udemy.com/course/procreate-sur-ipad-pro-le-cours-complet/
"
Temel Dikiş Eğitimi
","
Sıfırdan temel eğitim
","
250 students
",4.1, (44 ratings),https://www.udemy.com/course/temel-dikis-egitimi/
"
Curso Adobe XD Completo
","
Domine o Adobe XD do zero ao avançado e faça projetos incríveis para você aprender e praticar.
","
193 students
",5.0, (44 ratings),https://www.udemy.com/course/curso-adobe-xd-completo-2019/
"
Canva: Diseño gráfico fácil y rápido para NO diseñadores
","
Proyectos reales paso a paso usando Canva (100% gratuita) con diseños profesionales. No requieres experiencia.
","
114 students
",4.4, (43 ratings),https://www.udemy.com/course/canva-para-negocios-disena-facil-con-proyectos-reales/
"
Sıfırdan Konutlar İçin Mekanik Tesisat Proje Tasarım &Çizimi
","
Isıtma ve Soğutma Tesisatı - Havalandırma Tesisatı - Sıhhi Tesisat - Yangın Söndürme Tesisatı
","
203 students
",4.0, (43 ratings),https://www.udemy.com/course/mekanik-tesisat-proje-tasarimi/
"
Páginas web dinámicas con estética profesional
","
Crear paginas web dinámicas con estética profesional
","
681 students
",4.5, (43 ratings),https://www.udemy.com/course/paginas-web-dinamicas-con-estetica-profesional/
"
Como Aumentar Seus Clientes como Design
","
Design de Sucesso
","
1,039 students
",3.9, (43 ratings),https://www.udemy.com/course/como-aumentar-seus-clientes-como-design/
"
3D-скульптинг и ретопология в Blender
","
Этот автокурс* поможет вам освоиться и сделать первые шаги в мощном и набирающем популярность редакторе Blender 2.8/2.9+
","
192 students
",4.5, (44 ratings),https://www.udemy.com/course/3dsculpting-blender-28/
"
誰でもわかる Adobe Dreamweaver CC 2015
","
スマートフォンやタブレット向けにレスポンシブデザインの実装を行いながらDreamweaver CC 2015の便利な機能を学びます。webページ作成の基礎を初心者の方向けに丁寧に解説しています。
","
144 students
",3.9, (43 ratings),https://www.udemy.com/course/adobe-dreamweaver-cc-2015/
"
AFFINITY Designer | Initiation - Outils + Ateliers Créatifs
","
Affinity Designer comme Illustrator CC- Création de logo, illustration, graphique design, Carte de visite, pictogramme
","
216 students
",4.5, (43 ratings),https://www.udemy.com/course/affinity-designer-initiation-logo-graphique-design/
"
Tasarım mühendisinden Solidworks 2019 dersleri! | Solidworks
","
Solidworks programını Tasarım Mühendisinden öğrenmek başkadır! | Solidworks eğitimi
","
292 students
",4.6, (43 ratings),https://www.udemy.com/course/tasarim-muhendisinden-solidworks-dersleri/
"
Sıfırdan Lumion ile 3d görselleme ve animasyon öğrenin
","
Uygulamalar ve örnekler ile işlenen ve böylece daha kolay öğrenebileceğiniz oldukça kapsamlı bir kurs hazırladım.
","
224 students
",4.5, (44 ratings),https://www.udemy.com/course/sfrdan-lumion-ile-3d-gorselleme-ve-animasyon-ogrenin/
"
SolidWorks Electrical desde cero
","
SolidWorks Electrical logra magníficamente la integración entre el diseño eléctrico y mecánico.
","
116 students
",4.5, (43 ratings),https://www.udemy.com/course/solidworks-electrical-desde-cero-paso-a-paso/
"
Crea tu escuela en linea con Learndash
","
Aprende a usar el plugin líder para sitios LMS en wordpress para crear tu propio sitio de e-learning y monitizarlo
","
162 students
",4.6, (43 ratings),https://www.udemy.com/course/master-en-wordpress-crea-tu-escuela-online-con-learndash/
"
Seguridad máxima para Joomla 3: Protege tu CMS favorito
","
En este curso cubriremos las mejores prácticas para reducir al mínimo el riesgo de seguridad de un sitio Joomla.
","
398 students
",4.5, (42 ratings),https://www.udemy.com/course/curso-de-seguridad-para-joomla/
"
はじめてのクリップスタジオペイント講座★デジタルイラスト描いた事ない初心者が商用絵描けるまで！必要基礎や使い方が解る動画
","
ペイントソフトが初めて！の超初心者がクリップスタジオで絵を描くのに必要な「これさえ覚えとけば大丈夫」な基礎や操作方法が覚えられる！元パソコン講師なので小学生もウサギでも理解できる解りやすさ♪何から始めればいいか解らないあなたのための講座です
","
220 students
",4.6, (42 ratings),https://www.udemy.com/course/hazimetecs/
"
¿Le temes a AutoCAD? Aprende su version 2017 2D, desde cero
","
Aumenta tus conocimientos y diferenciate de los demas aprendiendo a usar AutoCAD 2017.
","
113 students
",4.5, (42 ratings),https://www.udemy.com/course/aprende-autocad-2017-2d-desde-cero/
"
Render con V-ray 3.5 + 3DS Max 2017 (español)
","
Aprendiendo los parámetros escenciales de renderizado con V-ray
","
172 students
",4.3, (42 ratings),https://www.udemy.com/course/render-con-v-ray-35-3ds-max-2017-espanol/
"
Creación de Imágenes para Arquitectura y Concursos
","
Renderizado en 3ds Max + Vray y Postproducción en Photoshop
","
144 students
",4.9, (43 ratings),https://www.udemy.com/course/imagenes_arquitectura/
"
Nuke en español Trackeo y Composición
","
Aprende a usar este poderoso programa y crear efectos visuales de calidad cinematográfica, escenarios fantásticos, etc.
","
129 students
",2.9, (42 ratings),https://www.udemy.com/course/nuke-en-espanol-trackeo-y-composicion/
"
After Effects Sıfırdan Üst Düzey Görsel Effects Vfx
","
After Effects ile Reklam Dizi Sinema ve Kendi Projelerinize Sıfırdan Başlayıp Uzman Seviyesinde Görsel Efektler Üretin
","
116 students
",4.1, (42 ratings),https://www.udemy.com/course/affter-effect-sfrdan-ust-duzey-grsel-vfx/
"
SketchUp para arquitectos o estudiantes de arquitectura
","
Crea maquetas virtuales y recorridos de tus proyectos arquitectónicos.
","
239 students
",4.1, (42 ratings),https://www.udemy.com/course/sketchup-para-arquitectos-o-estudiantes-de-arquitectura/
"
CANVA | Créer vos visuels pour les réseaux sociaux Gratuit
","
Créez vos visuels pour Facebook, Instagram, twitter, SnapChat, site internet - Logo - Publication - Pub - Bannière - etc
","
277 students
",4.4, (42 ratings),https://www.udemy.com/course/canva-creez-simplement-et-rapidement-des-visuels-pro/
"
3DS Max + Corona Render: do Básico ao Avançado sem enrolação
","
Aprenda a criar imagens Internas e Externas fotorrealísticas e plantas humanizadas em 3D com 3DS Max e Corona Render
","
92 students
",4.5, (42 ratings),https://www.udemy.com/course/3ds-max-corona-render-do-basico-ao-avancado-sem-enrolacao/
"
Curso criação de logotipo
","
Aprenda a criar logotipos com quem é atuante no mercado!
","
121 students
",3.7, (42 ratings),https://www.udemy.com/course/cursologotipo/
"
Photoshop do Zero Premium - Curso Completo para Iniciantes
","
Aprenda a criar montagens, editar, melhorar e corrigir imagens. Ideal para iniciantes. Curso didático e passo a passo.
","
187 students
",4.8, (42 ratings),https://www.udemy.com/course/photoshop-do-zero-premium/
"
SU Podium｜渲染基礎實務
","
Powerful, Intuitive, Accessible｜強大、直觀與易學之高CP值渲染器
","
178 students
",4.2, (42 ratings),https://www.udemy.com/course/su-podium-vr/
"
Photoshop: i segreti dei metodi di fusione
","
Marco Olivotto
","
132 students
",4.5, (42 ratings),https://www.udemy.com/course/photoshop-i-segreti-dei-metodi-di-fusione/
"
Photoshop: i segreti dei metodi di fusione
","
Marco Olivotto
","
132 students
",4.5, (42 ratings),https://www.udemy.com/course/photoshop-i-segreti-dei-metodi-di-fusione/
"
Introducción al Web Hosting - Inicia YA en el Mundo Web
","
¡Gestiona tu Web Hosting, PASO A PASO y DESDE 0!
","
2,119 students
",4.6, (42 ratings),https://www.udemy.com/course/miwebhosting/
"
AutoCAD تعليم اوتوكاد خطوة بخطوة وبدون تعقيد
","
دليلك الشامل لتعلم برنامج الأوتوكاد من الصفر وحتى الإحتراف
","
230 students
",4.5, (42 ratings),https://www.udemy.com/course/autocad-2017/
"
Pnömatik, Elektropnömatik, PLC (S7-300 -S71200) kursu
","
Pnomatik- Elektropnömatik sistemler ve PLC' ler ile elektropnömatik uygulamalar kursu
","
178 students
",4.1, (42 ratings),https://www.udemy.com/course/pnomatik-sistemler-temel-ve-ileri-seviye-kursu/
"
Professioneller Buchsatz mit Affinity Publisher für PC & Mac
","
So setzt du gekonnt deine Bücher mit dem neuen InDesign-Herausforderer
","
151 students
",4.8, (42 ratings),https://www.udemy.com/course/professioneller-buchsatz-mit-affinity-publisher-fur-pc-mac/
"
Eplan Electric P8 Eğitimi
","
Eplan Eğitimi
","
223 students
",4.5, (41 ratings),https://www.udemy.com/course/eplan-electric-p8-egitimi/
"
Projeto de Forro de Gesso
","
Aprenda o detalhamento do forro de gesso dentro dos padrões técnicos para que todos os envolvidos entendam o projeto.
","
244 students
",4.2, (41 ratings),https://www.udemy.com/course/projeto-e-paginacao-de-gesso/
"
Mimari'de Modelleme, Görselleştirme, P-P, Animasyon P2
","
Modelleme, Görselleştirme, Post-Production, Animasyon ve Montajı, VR | Autocad , 3dsMax , Vray , Lumion , Photoshop (3D)
","
254 students
",4.9, (42 ratings),https://www.udemy.com/course/buyuk-olcekli-mimari-projelerde-tasarm-ve-sunum-teknikleri/
"
Master en Wordpress: DIVI
","
Aprende a usar DIVI el tema y constructor visual para Wordpress mas usado del usado del mundo
","
151 students
",4.3, (41 ratings),https://www.udemy.com/course/master-en-wordpress-divi/
"
Utilizzo della tavoletta grafica Wacom con Photoshop
","
Sfruttare al meglio la tavoletta grafica per progetti grafici ed artistici
","
142 students
",3.7, (41 ratings),https://www.udemy.com/course/utilizzo-della-tavoletta-grafica-wacom-con-photoshop/
"
MEGA PACK 5 en 1 - Animación de personajes 3D de cero a PRO
","
Aprende animar personajes 3D desde cero a nivel avanzado utilizando Autodesk Maya
","
308 students
",4.2, (41 ratings),https://www.udemy.com/course/mega-pack-5-en-1-animacion-de-personajes-3d-de-cero-a-pro/
"
Aprende a crear ilustraciones 3D con Daz Studio
","
Curso de iniciación a la ilustración digital 3D
","
112 students
",4.5, (41 ratings),https://www.udemy.com/course/iniciaciondazstudio/
"
Como fazer sites em Wordpress com o Divi - Completo 2019
","
Aprenda desenvolver sites profissionais do absoluto zero sem saber nada de programação e receber elogios por ele
","
103 students
",3.8, (41 ratings),https://www.udemy.com/course/como-fazer-sites-em-wordpress-sem-codigos-com-o-divi/
"
Iluminación natural en edificios con REVIT INSIGHT
","
Analiza y mejora el comportamiento de tu edificio respecto la iluminación natural con REVIT INSIGHT
","
451 students
",4.4, (41 ratings),https://www.udemy.com/course/plugin-revit-insight-iluminacion-natural-en-edificios/
"
A'dan Z'ye Temel ve Orta Düzey After Effects Eğitimi
","
After Effects ile sıfırdan başlayarak filmlerinizi, Youtube ve sosyal medya videolarını göz alıcı efektler ile süsleyin.
","
351 students
",3.2, (41 ratings),https://www.udemy.com/course/adan-zye-temel-ve-orta-duzey-after-effects-egitimi/
"
Desenho Técnico Mecânico Completo: Leitura e Interpretação
","
Aprenda de uma vez a ler e interpretar desenhos técnicos mecânicos de baixa a alta complexidade
","
114 students
",4.3, (42 ratings),https://www.udemy.com/course/desenho-tecnico-mecanico-completo-leitura-e-interpretacao/
"
motion graphic course كورس موشن جرافيك انتاج فيديو فتيل
","
كورس موشن جرافيك متقدم لانتاج فيديو عملي بطريقة احترافية
","
121 students
",4.9, (41 ratings),https://www.udemy.com/course/motion-graphic-course/
"
Стильная юбка БЕЗ ВЫКРОЙКИ.
","
Интуитивное шитьё.
","
227 students
",5.0, (41 ratings),https://www.udemy.com/course/ubka_bez_vikroiki/
"
Curso de AutoCAD Civil 3D 2014 Básico e Intermedio
","
El usuario quedará en capacidad de elaborar y modificar planos topográficos y de obras civiles de manera profesional.
","
275 students
",4.1, (41 ratings),https://www.udemy.com/course/curso-de-autocad-civil-3d-2014-basico-e-intermedio/
"
UX & UI Design Bootcamp: Gestalte Apps & Websites mit Erfolg
","
Schritt-für-Schritt von der Idee zur perfekten Umsetzung in Design und Programmierung. Mit vielen Beispielen und Übungen
","
362 students
",3.4, (41 ratings),https://www.udemy.com/course/ux-ui-design-bootcamp-gestalte-apps-websites-mit-erfolg/
"
Adobe XD ile Kendi Mobil Uygulamanı Tasarla
","
""A'dan Z'ye"" Adobe XD (Experience Design) ile Instagram Klonu ve Kendi Mobil Uygulamanı Tasarlamaya Ne Dersin?
","
207 students
",3.1, (41 ratings),https://www.udemy.com/course/adobe-xd-ile-kendi-mobil-uygulaman-tasarla/
"
ÍCONES - FLAT ICON e UX ICON p DESIGN - 2 cursos em 1- icone
","
FLAT ICON e UX ICON Adobe Illustrator e Corel Draw - Torne-se fera nos ícones e seja cada vez mais um designer completo!
","
313 students
",4.6, (41 ratings),https://www.udemy.com/course/design-de-icones-a-partir-do-usuario-com-corel-draw-e-ux/
"
SketchUp to LayOut Workflow｜LayOut設計實務
","
化繁為簡的設計工作流程
","
231 students
",4.3, (41 ratings),https://www.udemy.com/course/layout-workflow/
"
AutoCAD 2D 2016
","
Curso on-line de AutoCAD 2D 2016
","
105 students
",4.0, (40 ratings),https://www.udemy.com/course/autocad-2d-2016/
"
Kompozit Malzemeler - Teori ve Ansys ACP Uygulamaları
","
Kompozit malzeme tanımı - tasarımı - çeşitleri - hesaplamaları - analizleri ile ilgili bilgiler ve uygulamalar.
","
202 students
",3.2, (40 ratings),https://www.udemy.com/course/kompozit-malzemeler-teori-ve-ansys-acp-uygulamalar/
"
Cinema 4D
","
Cinema4D
","
145 students
",4.8, (40 ratings),https://www.udemy.com/course/cinema-4/
"
Elektrik Proje Eğitimi | Dubleks Villa Projesi | Uygulamalı
","
Piyasanın içinden örneklerle dublex yada triplex bir villaya ait elektrik proje çizimini rahatlıkla öğreneceksiniz...
","
382 students
",4.2, (40 ratings),https://www.udemy.com/course/dubleks-villa-elektrik-uygulama-proje-tasarm-egitimi/
"
MÁSTER en Arquitectura Ecológica, Sostenible y Bioclimática.
","
Convierte en Profesional del Diseño, Gestión y Planificación Sostenible y Medio Ambientalmente Eficiente.
","
2,713 students
",4.3, (41 ratings),https://www.udemy.com/course/arquitectura-sostenible/
"
Maya: Criando Rigging com HumanIK.
","
Aprenda a criar Rigging com Maya e HumanIK.
","
150 students
",4.1, (40 ratings),https://www.udemy.com/course/maya-criando-rigging-com-humanik/
"
Adobe Premiere Pro CC 2019
","
Premiere Pro CC 2019 Seti 20 Saatlik içeriğe sahiptir. Setimiz tamamen sıfırdan başlayıp son aşamaya kadar öğretmektedir
","
88 students
",4.0, (40 ratings),https://www.udemy.com/course/adobe-premiere-pro-cc-2019-z/
"
Aprenda a tratar imagens Bijuterias e Joias
","
Trate imagens usando o Photoshop
","
119 students
",3.7, (40 ratings),https://www.udemy.com/course/aprenda-a-tratar-imagens-de-joias/
"
Curso de Silhouette Studio V4
","
Domine o Studio V4 de forma simples e prática
","
125 students
",4.3, (40 ratings),https://www.udemy.com/course/silhouette-studio-v4/
"
Kurs AutoCAD
","
sam tworzę profesjonalne projekty
","
203 students
",4.1, (40 ratings),https://www.udemy.com/course/kurs-autocad/
"
Pixel Art
","
Você vai criar pixel artes incríveis em pouco tempo.
","
2,699 students
",3.9, (40 ratings),https://www.udemy.com/course/pixel-art/
"
WordPress Membership - Erstelle deine eigene Mitgliederseite
","
Einfach und schnell eine WordPress Mitgliederseite mit dem beliebtesten (kostenlosen) Plugin Ultimate Member erstellen
","
239 students
",4.1, (40 ratings),https://www.udemy.com/course/wordpress-membership-eigene-mitgliederseite-erstellen/
"
Curso #1 en Design Thinking como crear productos y servicios
","
Aprende que es Design Thinking y como aplicarlo en la creación de productos y servicios exitosos - Somos los numero #1
","
123 students
",4.2, (40 ratings),https://www.udemy.com/course/como-crear-productos-y-servicios-con-design-thinking/
"
Imágenes fotorrealistas con VRay. Interioristas Decoradores
","
Consigue imágenes realistas de tus diseños 3D. Curso de renderizado con V-Ray para Diseñadores de Interiores Decoradores
","
3,650 students
",4.6, (40 ratings),https://www.udemy.com/course/imagenes-fotorrealistas-con-vray-interioristas-decoradores/
"
Autocad 2019 ile Teknik Çizim
","
Autocad Temel Eğitimi
","
242 students
",4.5, (40 ratings),https://www.udemy.com/course/autocad-ile-teknik-cizim/
"
Integración CGI con Nuke + 3dsMax Hardsurface + V-ray + HDRI
","
Nuke desde cero hasta Integración in Live Action - Creación de HDRI - Robot hiperreal en 3dsmax - V-ray passes
","
188 students
",3.9, (40 ratings),https://www.udemy.com/course/integracion-cgi-con-nuke-3dsmax-hardsurface-v-ray-hdri/
"
Rhinoceros ile Mimari Görselleştirme
","
Rhino ve Vray for Rhino ile Gerçekçi Mimari Görseller Oluşturun
","
115 students
",4.4, (40 ratings),https://www.udemy.com/course/rhinoceros-ile-mimari-gorsellestirme/
"
Adobe After Effects CC (2019): il corso completo
","
Corso completo e guida generale di Adobe After Effects CC
","
133 students
",4.1, (40 ratings),https://www.udemy.com/course/adobe-after-effects-cc-da-principiante-a-esperto/
"
Entrevista com o cliente - para Decoração de Interiores
","
Entenda exatamente o que o cliente quer. Tenha segurança da aprovação do seu projeto pelo cliente já na hora do Briefing
","
180 students
",4.5, (40 ratings),https://www.udemy.com/course/briefing-decoracao-interiores/
"
Maquetación web profesional con WordPress + Elementor Free
","
Sácale todo el partido a Elementor con consejos y trucos que no están disponibles en la versión Free.
","
436 students
",4.5, (40 ratings),https://www.udemy.com/course/maquetacion-web-profesional-con-wordpress-elementor-free/
"
Curso Online de Adobe Illustrator CC
","
Orientações por meio de vídeo aulas em alta definição com especialista adobe. Confira aulas demo sem compromisso.
","
320 students
",4.5, (39 ratings),https://www.udemy.com/course/top-melhor-curso-online-de-adobe-illustrator-cc-c/
"
Autodesk Revit 2020 Temel Eğitim
","
Revit 2020
","
188 students
",4.3, (39 ratings),https://www.udemy.com/course/autodesk-revit-2020-temel-egitim/
"
Adobe Illustrator CC: ¡Desde Cero hasta Nivel Avanzado!
","
Curso completo de Adobe Illustrator, aprende a diseñar como los mejores. ¡Anímate y comienza a vectorizar!
","
4,047 students
",4.8, (40 ratings),https://www.udemy.com/course/illustrator-curso/
"
Lectura e interpretación de planos eléctricos
","
Aprenda a leer planos eléctricos como un profesional
","
125 students
",3.8, (39 ratings),https://www.udemy.com/course/lectura-e-interpretacion-de-planos-electricos/
"
Canva dalla A alla Z
","
Il tool come non l'hai mai visto prima!
","
138 students
",4.4, (39 ratings),https://www.udemy.com/course/canva-dalla-a-alla-z/
